country,name,code
US,IL,1708460
US,PA,1267464
US,VA,1804796
US,AZ,1623258
US,WV,1304988
US,NY,1716364
US,MS,1601536
US,VA,1571375
US,VA,1804938
US,IL,1618482
US,MN,1651282
US,MN,1507964
US,TX,1281338
US,NC,1828378
US,IL,1312915
US,OH,1740981
US,TX,1214440
US,VT,1802747
US,MI,1906713
US,WI,1414277
US,IL,1708970
US,TX,1254869
US,NV,1702621
US,NC,1336498
US,MI,1248758
US,NY,1516356
US,WA,1425757
US,OH,1216991
US,CO,1303516
US,CA,1661395
US,IN,1812514
US,MA,1508975
US,MI,1248614
US,NJ,1609882
US,OH,1513991
US,VA,1703927
US,ME,1207215
US,IN,1317286
US,OK,1405780
US,MI,1269320
US,GA,1229835
US,CA,1707958
US,FL,1561622
US,CA,1323297
US,AZ,1520320
US,CA,1209942
US,TX,1713415
US,IA,1712422
US,MI,1989803
US,NC,1910399
US,NY,1518377
US,IN,1260486
US,CA,1831724
US,NY,1516254
US,GA,1404898
US,IL,1312262
US,GA,1912685
US,TX,1903731
US,CA,1213509
US,TX,1281777
US,TN,1931319
US,AK,1907777
US,IL,1815651
US,SC,1803575
US,KS,1785927
US,FL,1727784
US,TN,1901321
US,KY,1859974
US,NJ,1862888
US,MI,1616607
US,PA,1484928
US,NJ,1856456
US,MI,1517567
US,TX,1806273
US,CA,1559246
US,NJ,1908620
US,NV,1702205
US,SC,1803354
US,MA,1774246
US,OR,1541919
US,AR,1870798
US,LA,1985727
US,OK,1918961
US,NY,1845220
US,AR,1479308
US,NJ,1973767
US,IL,1773680
US,PA,1484214
US,TX,1713655
US,NY,1646736
US,OK,1918844
US,GA,1706989
US,MN,1320793
US,UT,1801602
US,GA,1678489
US,WI,1715788
US,VA,1703917
US,VA,1540718
US,NJ,1856498
US,CO,1303559
US,PA,1814574
US,TX,1210276
US,TX,1254405
US,AK,1907270
US,SC,1864219
US,GA,1770305
US,VA,1703938
US,NY,1516307
US,MA,1413654
US,IL,1217314
US,TN,1901357
US,AL,1334696
US,FL,1813854
US,MA,1781464
US,WI,1414449
US,TX,1214450
US,VA,1276313
US,CA,1323290
US,OH,1937770
US,GA,1706871
US,TN,1901332
US,NV,1702839
US,MI,1269683
US,FL,1850372
US,ID,1208275
US,CA,1530583
US,NC,1336888
US,OH,1330470
US,CA,1209368
US,ID,1208674
US,OH,1440800
US,NY,1917599
US,NC,1252922
US,MA,1978235
US,OK,1580596
US,MD,1443638
US,IL,1309749
US,RI,1401868
US,TX,1972933
US,MS,1601647
US,ME,1207859
US,KS,1785622
US,SC,1843850
US,NC,1336247
US,FL,1786802
US,MI,1734486
US,IL,1815724
US,MA,1781627
US,CA,1818462
US,TX,1940524
US,WI,1920945
US,TX,1903914
US,FL,1941406
US,OH,1440804
US,VA,1276696
US,UT,1385205
US,AZ,1480897
US,PA,1215251
US,KS,1785263
US,IN,1317590
US,VA,1703456
US,MA,1617734
US,WA,1425398
US,OK,1405642
US,NM,1575963
US,AZ,1520912
US,NE,1402236
US,WY,1307708
US,GA,1404750
US,IN,1812239
US,GA,1770780
US,NY,1716867
US,TX,1214562
US,OH,1419458
US,FL,1352426
US,IL,1224336
US,OK,1405309
US,CA,1323790
US,NJ,1609209
US,OR,1541233
US,TN,1423200
US,FL,1407939
US,OK,1405612
US,TX,1972889
US,CA,1213244
US,PA,1610699
US,WI,1920847
US,OK,1580718
US,FL,1904548
US,CO,1719571
US,NJ,1609224
US,MI,1517749
US,AK,1907947
US,NC,1336293
US,MI,1313664
US,PA,1610351
US,NC,1252792
US,TX,1806565
US,CA,1510814
US,WA,1425746
US,CA,1805485
US,MN,1763303
US,MD,1301594
US,NY,1718852
US,FL,1954580
US,CA,1209517
US,WA,1206695
US,TX,1806341
US,OH,1740430
US,MD,1410844
US,HI,1808624
US,TX,1210609
US,CA,1951241
US,FL,1386271
US,VA,1757823
US,PA,1717691
US,WA,1360594
US,NC,1828424
US,IN,1812768
US,IL,1309375
US,NY,1845762
US,KS,1785571
US,PA,1724363
US,VA,1540835
US,PA,1267512
US,MI,1947768
US,OH,1513303
US,VA,1540547
US,CA,1760618
US,OK,1918208
US,SC,1864240
US,CA,1213254
US,MS,1601881
US,WI,1715829
US,IL,1224637
US,NE,1402952
US,OH,1740888
US,CA,1213995
US,MI,1248669
US,IN,1812557
US,IL,1815287
US,TX,1972908
US,TX,1361260
US,MI,1734726
US,MO,1417443
US,TX,1972831
US,VA,1571234
US,KY,1606284
US,MD,1443999
US,TX,1512445
US,MI,1989862
US,IL,1815423
US,PA,1267227
US,IN,1765236
US,GA,1229619
US,PA,1215920
US,ID,1208587
US,CA,1916337
US,CA,1424347
US,NJ,1973298
US,NY,1914545
US,OH,1216281
US,AL,1251655
US,TN,1931207
US,NY,1516438
US,GA,1706603
US,KS,1620910
US,FL,1561439
US,MA,1978944
US,KY,1606960
US,MO,1816850
US,AR,1870265
US,CA,1916565
US,FL,1561544
US,IL,1773869
US,FL,1863287
US,NJ,1201409
US,OH,1740565
US,MT,1406951
US,NJ,1973200
US,CA,1818914
US,MA,1617448
US,NE,1402504
US,KY,1502517
US,NY,1631239
US,OH,1440278
US,NC,1828631
US,IL,1630734
US,NJ,1201929
US,TX,1281807
US,AZ,1602741
US,VA,1434305
US,WI,1920244
US,TX,1432362
US,WA,1253777
US,PA,1724881
US,NJ,1609779
US,CA,1909205
US,NH,1603873
US,MA,1617234
US,PA,1412754
US,TX,1210837
US,CT,1860694
US,CA,1661533
US,MD,1410452
US,SD,1605434
US,IL,1815579
US,PA,1814806
US,MN,1320201
US,TX,1806775
US,GA,1678566
US,IL,1815920
US,IL,1312664
US,GA,1706926
US,WI,1608426
US,CA,1925783
US,TX,1430970
US,IN,1765351
US,PA,1717958
US,MS,1662629
US,UT,1801394
US,WA,1206767
US,IL,1217214
US,VA,1540890
US,FL,1305399
US,FL,1386688
US,NJ,1201803
US,WV,1304706
US,ND,1701723
US,IA,1515608
US,NE,1308824
US,GA,1706301
US,NJ,1732522
US,NY,1347515
US,IN,1812417
US,TN,1901700
US,CA,1831430
US,MI,1313942
US,FL,1850216
US,IA,1563544
US,MA,1781657
US,HI,1808337
US,FL,1772283
US,FL,1407201
US,TX,1210995
US,AL,1205556
US,NY,1646215
US,SC,1803455
US,NV,1702821
US,PA,1215330
US,MI,1586202
US,OH,1513936
US,ID,1208489
US,ND,1701962
US,CA,1424258
US,CA,1925278
US,IA,1319540
US,AZ,1928219
US,NJ,1908737
US,PA,1570656
US,GA,1912865
US,LA,1504827
US,FL,1850525
US,CA,1530589
US,GA,1770332
US,CA,1209903
US,IN,1317682
US,PA,1215867
US,TN,1865935
US,NY,1716619
US,UT,1385311
US,OH,1330660
US,MI,1810388
US,WA,1253652
US,DE,1302682
US,AR,1501504
US,WA,1206208
US,MI,1989211
US,TX,1512277
US,MN,1218929
US,NC,1828465
US,OH,1419392
US,PA,1215951
US,TN,1931368
US,CA,1562225
US,MA,1978245
US,MI,1810441
US,NV,1702703
US,TX,1254754
US,FL,1850476
US,CA,1424571
US,CO,1719982
US,IA,1515859
US,NM,1505285
US,AZ,1480492
US,WV,1681515
US,IN,1317726
US,PA,1724941
US,TX,1214579
US,IL,1309212
US,CA,1818207
US,MD,1410518
US,MI,1906201
US,CA,1760774
US,TN,1731559
US,MD,1240426
US,NM,1575769
US,TX,1940423
US,SC,1843503
US,TX,1281954
US,TX,1972270
US,SC,1803662
US,CA,1818310
US,CA,1415301
US,GA,1706587
US,MA,1508785
US,PA,1717255
US,MA,1857243
US,UT,1435229
US,FL,1305386
US,PA,1267761
US,MD,1443518
US,NY,1631867
US,NH,1603323
US,IA,1563723
US,FL,1386871
US,GA,1478714
US,SC,1803283
US,MN,1763496
US,FL,1904806
US,CA,1626675
US,OH,1216591
US,NC,1336918
US,CA,1805633
US,FL,1813662
US,MA,1508467
US,PA,1717396
US,OK,1918327
US,MI,1906295
US,SC,1864212
US,CA,1661430
US,KS,1316231
US,IL,1309822
US,TX,1210755
US,FL,1954603
US,MI,1989216
US,MD,1240614
US,CA,1707437
US,OR,1503529
US,MD,1443312
US,NE,1402445
US,WV,1304215
US,TX,1254352
US,NY,1929911
US,TX,1210392
US,TX,1469565
US,OR,1541444
US,IA,1712202
US,CA,1415419
US,NJ,1609761
US,TX,1956524
US,WI,1920220
US,GA,1404722
US,NY,1716488
US,TX,1281687
US,MI,1616246
US,NH,1603769
US,MI,1616393
US,TN,1931250
US,CA,1818509
US,MO,1314999
US,IA,1641874
US,TX,1361741
US,FL,1863859
US,AL,1205289
US,PA,1717419
US,WA,1509480
US,NY,1718932
US,AZ,1520891
US,MI,1517451
US,NY,1917928
US,FL,1850232
US,OH,1330586
US,MD,1240780
US,AK,1907755
US,CO,1720248
US,CA,1707339
US,CA,1916869
US,IL,1217843
US,MA,1413855
US,PA,1724870
US,FL,1321439
US,KS,1620646
US,MN,1218449
US,FL,1561958
US,WA,1425483
US,MD,1410643
US,OH,1614681
US,WI,1715648
US,VA,1703280
US,GA,1678538
US,TX,1214516
US,AR,1870550
US,NY,1646997
US,OR,1541372
US,MA,1617509
US,MO,1573293
US,TX,1469247
US,OH,1330898
US,PA,1717331
US,AL,1256554
US,CA,1619552
US,TN,1423301
US,CA,1657208
US,TX,1832585
US,MN,1763561
US,NY,1585728
US,IL,1217592
US,AL,1256867
US,NJ,1908366
US,FL,1813767
US,OH,1567228
US,NY,1607590
US,GA,1706380
US,TX,1281675
US,DC,1202556
US,IA,1515287
US,NE,1402729
US,TX,1936872
US,IL,1708402
US,CA,1530536
US,MO,1636322
US,FL,1813802
US,OK,1405589
US,MI,1269214
US,TN,1731646
US,CT,1203898
US,MT,1406363
US,MI,1231819
US,MA,1978931
US,AL,1334283
US,WA,1206239
US,LA,1225252
US,SC,1864539
US,MD,1410716
US,CA,1408730
US,AK,1907661
US,GA,1770365
US,VA,1757561
US,NY,1347510
US,WA,1360690
US,FL,1561689
US,FL,1954916
US,NJ,1732612
US,CA,1925817
US,IL,1630224
US,NJ,1201655
US,TX,1940414
US,MS,1662882
US,CT,1860608
US,OH,1440557
US,CA,1650238
US,OR,1971256
US,FL,1954261
US,VA,1703207
US,MD,1301705
US,ID,1208657
US,NE,1308368
US,AZ,1480478
US,OH,1419677
US,WI,1608472
US,TX,1325262
US,NC,1919543
US,NY,1929276
US,NY,1845888
US,MO,1660864
US,LA,1318554
US,NY,1631236
US,CA,1650259
US,MN,1763228
US,AZ,1480270
US,AL,1256228
US,IN,1317567
US,MA,1413232
US,PA,1610593
US,GA,1912843
US,MN,1507436
US,NM,1505777
US,TN,1615603
US,IN,1812501
US,GA,1404983
US,MD,1240271
US,MD,1410824
US,IL,1312528
US,CA,1530388
US,CA,1510590
US,IL,1815573
US,FL,1407991
US,CO,1720988
US,CA,1650631
US,NY,1917406
US,MA,1508803
US,WA,1360376
US,NV,1775833
US,TX,1832267
US,IL,1847694
US,SD,1605952
US,CA,1909541
US,AR,1501773
US,IL,1773624
US,MT,1406556
US,LA,1985892
US,WA,1509214
US,HI,1808252
US,LA,1225338
US,CA,1209555
US,MA,1617871
US,MN,1952405
US,MS,1601859
US,TX,1512670
US,FL,1407581
US,OH,1937328
US,OH,1419239
US,PA,1717665
US,CA,1408649
US,MA,1617465
US,TX,1817647
US,TX,1806761
US,CA,1209364
US,TN,1615738
US,AL,1256576
US,CO,1970418
US,MS,1662861
US,NC,1980585
US,OH,1614771
US,WA,1253218
US,PA,1724819
US,WI,1920989
US,KS,1620654
US,NY,1646341
US,FL,1813263
US,NJ,1908990
US,CA,1661837
US,CA,1909603
US,NJ,1908592
US,NY,1516599
US,MO,1417987
US,AL,1334530
US,TX,1281611
US,TX,1956424
US,OH,1740717
US,PA,1215245
US,OH,1330564
US,NC,1336219
US,IN,1765946
US,TX,1806438
US,OH,1330254
US,CA,1951687
US,CA,1510854
US,OK,1580410
US,TX,1469737
US,NJ,1973814
US,CA,1323482
US,PA,1215430
US,IL,1309654
US,CA,1562832
US,MI,1248688
US,RI,1401270
US,PA,1717539
US,CA,1951543
US,TX,1214207
US,MI,1231879
US,LA,1318464
US,CA,1530588
US,MO,1417646
US,MN,1952231
US,ME,1207939
US,IL,1618586
US,TX,1817204
US,MD,1301995
US,CA,1925341
US,FL,1904210
US,WA,1360960
US,FL,1941625
US,IL,1312524
US,MA,1617255
US,NC,1252879
US,PA,1267226
US,NY,1212670
US,OH,1419600
US,OH,1419414
US,VA,1540524
US,DC,1202349
US,ND,1701845
US,AZ,1602540
US,CA,1408319
US,AL,1251943
US,PA,1610264
US,MI,1906644
US,CA,1424653
US,HI,1808585
US,MD,1443896
US,FL,1407305
US,MO,1636422
US,AR,1501537
US,IA,1319472
US,IL,1224677
US,OR,1503433
US,AZ,1928214
US,OK,1918894
US,TX,1817388
US,PA,1215555
US,NY,1845279
US,WI,1608689
US,KS,1913485
US,CA,1650324
US,MN,1507325
US,MO,1417315
US,CA,1661453
US,MT,1406491
US,NJ,1973249
US,TN,1901634
US,TX,1325231
US,IL,1217863
US,NJ,1908614
US,NC,1919698
US,NJ,1856855
US,NC,1704600
US,TX,1210849
US,TX,1832993
US,PA,1215634
US,AL,1205799
US,KS,1620480
US,NJ,1973268
US,CA,1949798
US,PA,1724739
US,OK,1918525
US,TX,1713387
US,KY,1502383
US,MI,1989759
US,TX,1806347
US,AR,1870359
US,NY,1631490
US,MD,1410940
US,VA,1757534
US,FL,1727319
US,TX,1430700
US,CA,1323664
US,MN,1952474
US,TX,1817227
US,MS,1228438
US,LA,1337700
US,KY,1606806
US,TX,1832349
US,MT,1406391
US,PA,1724944
US,PA,1267803
US,NY,1716555
US,VT,1802857
US,TX,1214263
US,TN,1865811
US,KS,1620281
US,IL,1708445
US,MD,1443881
US,IA,1712269
US,NE,1402748
US,UT,1385269
US,IL,1309688
US,UT,1801452
US,NY,1516206
US,TX,1214862
US,KS,1620754
US,TX,1956481
US,TX,1361320
US,NY,1315423
US,TX,1737950
US,IL,1847839
US,OH,1937811
US,OR,1541898
US,MA,1508809
US,PA,1412224
US,CA,1408946
US,CO,1970646
US,NY,1315775
US,WA,1360873
US,OR,1541528
US,NJ,1609329
US,AZ,1520604
US,FL,1850348
US,IA,1563853
US,OK,1580269
US,IA,1319975
US,WY,1307262
US,MI,1248712
US,IL,1815273
US,MA,1617521
US,OH,1614550
US,PA,1484288
US,NY,1716311
US,KS,1913319
US,NY,1212492
US,NH,1603674
US,OH,1513521
US,KY,1606848
US,CA,1951778
US,WI,1715236
US,MA,1617730
US,DC,1202728
US,FL,1352874
US,CA,1323246
US,CA,1760252
US,IA,1319447
US,FL,1863555
US,TX,1469283
US,TX,1830634
US,FL,1786714
US,IL,1630261
US,IL,1309783
US,NY,1929353
US,ID,1208433
US,TX,1281397
US,MI,1586786
US,GA,1404440
US,SC,1843585
US,PA,1570460
US,TX,1346727
US,NY,1315730
US,MN,1763476
US,MS,1601586
US,PA,1484366
US,OH,1440263
US,RI,1401777
US,CO,1720230
US,MA,1617626
US,OK,1918943
US,WA,1253617
US,CA,1714634
US,NY,1516821
US,NC,1919505
US,IN,1219767
US,TX,1281493
US,AL,1938238
US,TX,1713438
US,KS,1913908
US,TN,1615479
US,NC,1828522
US,OH,1567214
US,NC,1828692
US,TX,1214237
US,ID,1208832
US,TX,1832453
US,TN,1615610
US,NY,1516781
US,CA,1707667
US,NY,1607428
US,TN,1423216
US,MT,1406283
US,CA,1661239
US,SC,1864247
US,FL,1954583
US,NC,1828950
US,NY,1347757
US,FL,1407896
US,WY,1307234
US,CO,1303400
US,CA,1951344
US,NY,1718404
US,MO,1816234
US,CA,1805374
US,MI,1734246
US,GA,1478785
US,NC,1919805
US,NH,1603702
US,IL,1312344
US,CA,1951837
US,MA,1413400
US,LA,1504469
US,MD,1410729
US,MN,1763682
US,CT,1203735
US,WI,1608329
US,AR,1479431
US,AR,1501401
US,LA,1985863
US,MN,1507298
US,TX,1512460
US,IL,1815900
US,MD,1410289
US,VA,1757220
US,VA,1434940
US,OH,1330236
US,IL,1847283
US,NY,1646700
US,RI,1401543
US,VA,1434608
US,MI,1810280
US,AZ,1480348
US,MI,1734565
US,TN,1615457
US,FL,1813434
US,IL,1217331
US,GA,1404829
US,CA,1323252
US,MA,1978907
US,KS,1620248
US,CT,1203611
US,MA,1774269
US,TN,1931709
US,MS,1601696
US,LA,1985798
US,NC,1336298
US,CO,1719534
US,TX,1940686
US,IL,1773208
US,TX,1210596
US,FL,1352533
US,DE,1302780
US,WV,1681232
US,TX,1512884
US,MI,1313912
US,NE,1308895
US,NY,1607849
US,CA,1323434
US,MN,1320345
US,MO,1816758
US,MA,1774298
US,MS,1662829
US,TX,1469521
US,WV,1304783
US,FL,1850437
US,NY,1845521
US,TX,1409995
US,IL,1847445
US,GA,1229947
US,CA,1323923
US,MN,1218377
US,MO,1573659
US,MD,1410271
US,NY,1718999
US,CA,1818386
US,WA,1206384
US,CA,1619723
US,MI,1734534
US,CA,1951387
US,IN,1574222
US,MO,1314273
US,CA,1760549
US,NY,1718475
US,TX,1214280
US,KY,1270529
US,TX,1956587
US,TX,1903926
US,MI,1947470
US,TX,1281557
US,CA,1510554
US,OH,1567454
US,CA,1760683
US,PA,1610430
US,OH,1330584
US,TX,1713584
US,CA,1626939
US,KY,1859879
US,OH,1614646
US,NJ,1856306
US,FL,1863617
US,NY,1914527
US,NY,1646449
US,NY,1212941
US,CO,1970554
US,MA,1781311
US,TX,1325294
US,UT,1801261
US,DC,1202384
US,FL,1850338
US,CA,1805278
US,IL,1779200
US,OH,1440471
US,NJ,1908989
US,MD,1410782
US,TX,1832779
US,VT,1802694
US,TX,1903902
US,PA,1610507
US,MN,1320375
US,IA,1712332
US,TX,1682432
US,MI,1517589
US,IL,1224220
US,FL,1305735
US,KY,1270717
US,AL,1251965
US,KS,1620365
US,IA,1319362
US,IL,1708235
US,TX,1956720
US,NY,1212828
US,NY,1917933
US,AL,1256574
US,CT,1203286
US,MS,1662633
US,NC,1919606
US,RI,1401842
US,ID,1208635
US,IA,1319850
US,PA,1215838
US,CA,1650875
US,GA,1404685
US,LA,1337578
US,AL,1256775
US,PA,1267271
US,GA,1706433
US,TX,1806538
US,FL,1321514
US,SC,1803319
US,IL,1773612
US,NY,1914552
US,CO,1303871
US,CA,1818830
US,AR,1870901
US,MD,1410909
US,OH,1937899
US,OH,1419987
US,CA,1909615
US,IN,1317443
US,NY,1631853
US,TX,1512644
US,VA,1757754
US,KS,1620846
US,WI,1262862
US,NC,1919349
US,TX,1713557
US,PA,1570635
US,CA,1415326
US,IL,1224805
US,VT,1802970
US,CO,1719940
US,IL,1815898
US,TX,1214653
US,CA,1805455
US,NC,1704443
US,UT,1435648
US,MD,1240377
US,OH,1567344
US,WA,1509591
US,NC,1252303
US,PA,1814639
US,NJ,1201838
US,OR,1503800
US,TX,1806502
US,KY,1859287
US,TX,1830980
US,MO,1314566
US,CA,1916747
US,WI,1262928
US,OH,1937898
US,SD,1605248
US,OH,1330457
US,DC,1202524
US,MI,1586568
US,PA,1412532
US,KS,1785866
US,IL,1618743
US,MI,1906367
US,NY,1315281
US,MN,1952882
US,PA,1267295
US,CA,1760597
US,PA,1215276
US,WV,1304722
US,FL,1863983
US,MI,1734875
US,NC,1919614
US,NC,1919416
US,MI,1269468
US,TX,1979450
US,TX,1832913
US,CA,1714211
US,PA,1267600
US,TN,1423885
US,NC,1336809
US,IL,1708691
US,NJ,1973562
US,WI,1715906
US,NC,1704259
US,NY,1914909
US,NY,1212773
US,NY,1646713
US,NJ,1732350
US,AR,1870635
US,IN,1812948
US,CO,1720344
US,MA,1617892
US,SC,1843525
US,NH,1603222
US,SC,1864601
US,GA,1478625
US,NC,1704324
US,NM,1505880
US,NV,1775421
US,MI,1248930
US,NC,1910278
US,WI,1920202
US,NC,1919763
US,UT,1801315
US,WA,1360831
US,IL,1217979
US,VA,1540421
US,NJ,1973226
US,CA,1209241
US,NC,1252843
US,ID,1208463
US,FL,1305421
US,WY,1307790
US,NV,1775250
US,AR,1479911
US,KY,1606246
US,IN,1574491
US,OH,1419864
US,NY,1518768
US,FL,1352949
US,TX,1817255
US,OH,1567876
US,PA,1814837
US,NJ,1201322
US,FL,1954811
US,NJ,1908642
US,NJ,1609579
US,NC,1919721
US,CA,1530250
US,VT,1802949
US,CT,1959811
US,VA,1703995
US,TX,1737911
US,AZ,1520289
US,OK,1580396
US,PA,1724765
US,FL,1352297
US,IL,1224358
US,CA,1415740
US,OR,1541699
US,TN,1615532
US,PA,1484485
US,NY,1518425
US,IL,1779411
US,TX,1940889
US,TN,1423875
US,AR,1870443
US,FL,1786456
US,OH,1419635
US,TN,1931576
US,CA,1626388
US,TX,1956611
US,OK,1405567
US,NJ,1856842
US,IA,1515882
US,TN,1615877
US,SC,1864324
US,IN,1317396
US,PA,1215861
US,GA,1770694
US,TX,1832967
US,IN,1765771
US,LA,1985711
US,TX,1210845
US,PA,1570356
US,WV,1304223
US,NY,1518352
US,TX,1361200
US,WA,1509680
US,NM,1505924
US,PA,1610811
US,TX,1940548
US,AL,1251402
US,GA,1706357
US,PA,1570833
US,PA,1215661
US,CA,1530934
US,OH,1330514
US,KY,1270701
US,CO,1970293
US,OH,1937527
US,NC,1704647
US,PA,1412632
US,TX,1361224
US,TN,1865366
US,FL,1954635
US,FL,1407903
US,CA,1650443
US,KY,1606707
US,TN,1423401
US,CA,1510310
US,TN,1615944
US,WI,1608226
US,TX,1817223
US,CA,1650412
US,ME,1207822
US,OH,1330638
US,OR,1503645
US,KS,1620600
US,CA,1209312
US,OH,1937541
US,IL,1773602
US,VA,1757470
US,IL,1708933
US,IA,1641768
US,NC,1336954
US,GA,1912457
US,SC,1803773
US,IL,1217647
US,GA,1678573
US,SC,1803300
US,MN,1320834
US,NE,1308436
US,CT,1860740
US,AL,1256214
US,AZ,1928581
US,WV,1304645
US,CA,1831741
US,PA,1717765
US,VA,1703307
US,OR,1541428
US,KY,1502424
US,MD,1443577
US,NJ,1908277
US,WV,1304729
US,TX,1903619
US,IA,1515378
US,FL,1352792
US,IL,1773738
US,AL,1334360
US,MA,1978442
US,TX,1972508
US,VA,1571309
US,CA,1559226
US,AR,1479353
US,MD,1410259
US,FL,1561891
US,NJ,1609280
US,NY,1607925
US,CO,1970469
US,OK,1918692
US,TX,1512879
US,MI,1989773
US,WA,1425026
US,HI,1808313
US,WA,1509467
US,CA,1909929
US,MT,1406310
US,TX,1817625
US,PA,1267229
US,TX,1210881
US,NY,1631904
US,NC,1910220
US,CO,1719340
US,IL,1618986
US,TN,1423757
US,IA,1319248
US,MI,1586233
US,NJ,1973590
US,CA,1510666
US,NY,1585526
US,WA,1509497
US,TX,1432272
US,WA,1360457
US,NY,1212816
US,KY,1859741
US,TX,1281441
US,PA,1215839
US,CA,1408421
US,OK,1580758
US,CA,1619656
US,MS,1662422
US,MI,1906832
US,MN,1612508
US,MI,1248386
US,CA,1213699
US,IL,1815757
US,CA,1805599
US,NY,1631780
US,MS,1601908
US,OR,1503411
US,VA,1804897
US,NY,1917895
US,NC,1980395
US,NC,1704974
US,IL,1630729
US,TN,1423428
US,MI,1248885
US,MD,1410325
US,WA,1253839
US,NY,1607558
US,AR,1870258
US,GA,1706225
US,WI,1262549
US,TX,1214611
US,FL,1813898
US,NC,1919597
US,TX,1936657
US,LA,1985960
US,OH,1419765
US,CA,1818365
US,NY,1518556
US,KY,1606385
US,CA,1949335
US,MI,1517342
US,CA,1858649
US,PA,1570585
US,TX,1214621
US,PA,1717222
US,GA,1706494
US,TX,1903649
US,KY,1606947
US,CA,1858232
US,PA,1610621
US,MD,1240448
US,WA,1206979
US,PA,1610468
US,FL,1321397
US,FL,1772318
US,IN,1574256
US,PA,1570281
US,KS,1620588
US,CA,1510202
US,MI,1248728
US,TX,1903871
US,NJ,1551689
US,PA,1412277
US,IN,1219209
US,MO,1573332
US,NJ,1856315
US,IL,1312582
US,TX,1936365
US,CT,1203263
US,CT,1203472
US,TX,1254422
US,CO,1720847
US,IL,1618286
US,OH,1614564
US,TX,1979366
US,IN,1317370
US,AL,1256671
US,MA,1413778
US,TX,1512388
US,AZ,1602768
US,VA,1434319
US,VA,1434277
US,PA,1724330
US,OH,1419757
US,NY,1718569
US,GA,1404568
US,IN,1317788
US,IL,1708203
US,MI,1586816
US,OR,1503517
US,IN,1317956
US,FL,1954738
US,CA,1650651
US,CA,1650544
US,IL,1312590
US,NJ,1973804
US,IA,1641596
US,AZ,1928587
US,TX,1830322
US,MO,1636587
US,FL,1772209
US,WI,1414731
US,MI,1248327
US,PA,1717769
US,CA,1650291
US,WA,1425348
US,FL,1954903
US,NJ,1732787
US,TX,1409866
US,KY,1502448
US,NY,1631873
US,IN,1317518
US,MI,1248491
US,TX,1713242
US,TX,1682647
US,FL,1941954
US,TX,1903944
US,FL,1321881
US,AL,1256242
US,IL,1309453
US,OH,1513295
US,FL,1321249
US,CO,1720558
US,CA,1323313
US,NY,1347771
US,FL,1407379
US,FL,1813239
US,AL,1334986
US,FL,1904711
US,IL,1708335
US,PA,1610603
US,TX,1214829
US,IN,1317274
US,CA,1714329
US,TX,1956689
US,MI,1248422
US,DE,1302634
US,CA,1310543
US,WY,1307739
US,PA,1267454
US,OH,1513603
US,TX,1806415
US,PA,1610282
US,NJ,1201571
US,WA,1509235
US,NY,1845591
US,CA,1805842
US,CA,1424351
US,OK,1580266
US,NY,1516663
US,NY,1646763
US,MN,1507772
US,CO,1303422
US,MN,1651505
US,SC,1864407
US,MD,1301721
US,IL,1872611
US,MO,1816385
US,NY,1631549
US,AL,1205543
US,GA,1404663
US,MN,1612238
US,AZ,1480519
US,MI,1231935
US,PA,1717406
US,NY,1516707
US,FL,1813301
US,MA,1978209
US,PA,1412787
US,CA,1707966
US,FL,1407508
US,KS,1316570
US,IL,1630821
US,CA,1415851
US,CA,1510249
US,MO,1314638
US,NC,1910588
US,NY,1718263
US,WA,1509441
US,TX,1281263
US,DE,1302404
US,NY,1518502
US,CA,1213704
US,NC,1919251
US,MA,1857444
US,NV,1702332
US,GA,1770444
US,CA,1530594
US,RI,1401735
US,NC,1828290
US,PA,1570367
US,TN,1423701
US,CA,1951269
US,PA,1412888
US,MD,1410240
US,WI,1414231
US,NY,1347872
US,CA,1916903
US,CO,1719970
US,NY,1585265
US,LA,1504708
US,NJ,1609493
US,NM,1575680
US,NY,1347407
US,IL,1618470
US,CO,1303663
US,SD,1605646
US,CA,1424297
US,CA,1650572
US,MA,1508599
US,CA,1310572
US,IN,1260323
US,IL,1847796
US,MA,1508379
US,TX,1830724
US,PA,1717731
US,FL,1239477
US,IL,1773532
US,MS,1662349
US,AL,1251247
US,IL,1815708
US,NJ,1201393
US,CA,1619913
US,TX,1817527
US,MN,1763645
US,IA,1515463
US,AR,1870731
US,OH,1440639
US,FL,1407301
US,MI,1269592
US,NC,1336283
US,TX,1972929
US,MI,1616289
US,OH,1419628
US,KS,1913328
US,ID,1208234
US,KY,1270457
US,PA,1610293
US,PA,1215531
US,SC,1803927
US,IL,1217798
US,MI,1313381
US,FL,1850962
US,MI,1616630
US,PA,1814431
US,CO,1303341
US,NY,1845754
US,FL,1305442
US,TN,1731509
US,IL,1773785
US,ME,1207884
US,NY,1646377
US,MN,1612385
US,NY,1607202
US,TX,1972968
US,TX,1972457
US,NC,1252341
US,MT,1406962
US,AL,1205593
US,OH,1740809
US,AR,1870596
US,NC,1704301
US,MI,1906680
US,NY,1845211
US,WI,1715360
US,AZ,1520570
US,MA,1508745
US,MD,1301488
US,LA,1318965
US,IL,1708357
US,IL,1847831
US,NY,1914443
US,CA,1760478
US,TX,1832446
US,VA,1434755
US,MA,1781325
US,PA,1484669
US,OH,1740341
US,CA,1424368
US,SC,1864339
US,TX,1512930
US,OH,1216618
US,FL,1850568
